Document ID,Citation,Source
66,"et six mois de chômage). 《 C'est notre grande différence avec la gauche et le macronisme 》, insiste Vermorel-Marques, avant de dézinguer le contrat d'engagement",Vermorel-Marques
66,"ine mesure d'assistanat, coupable de ne pas faire la différence entre 《 la jeunesse des droits et celle qui se bat 》 . Son aîné au Parlement, le sénateur de Haute-Garonne Alain Chatillon",Alain Chatillon
66,"en Europe. Mais pour lui, l'intéressement est une clef indispensable. 《 J'en parle depuis quinze ans. Associons les salariés au capital des entreprises ! Trop souvent, ils ne perçoivent pas le sens des décisions prises au sommet 》, martèle l'élu de Revel, fâché avec les impôts de production plombant",Jean-Luc Mélenchon
66,"la compétitivité et lassé par les défauts d'anticipation de son pays. 《 Effets délétères 》 de la bureaucratie Vu des Maires de France, la situation est jugée pr",Maires de France
66,"éoccupante. 《 Il y a une crise des vocations et des difficultés de recrutement partout 》 , relève David Lisnard. Postes d'encadrement, secrétariat, saisonnier",David Lisnard
66,"mais dans ses permanences, le maire de Cannes entend souvent l'envie 《 d'être bien payé 》 et juge parfaitement « légitime » de vouloir gagner plus. Après avoir",Le Figaro
66,"évolution lui semble inéluctable, il la voit aussi comme un moteur de 《 créativité, imagination et rupture 》. Mais en attendant, le président de l'AMF dénonce les « effets délétè",AMF
66,"res » de la bureaucratie et du « quoi qu'il en coûte » macronien. 《 Depuis trois ans, on fait croire que l'argent public peut couler à flots et cela biaise complètement la relation au travail. Mais nous allons vite revenir à la réalité 》, prévient-il, en rappelant que le télétravail en France n'est pas app",Le Monde
66,"licable pour plus de la moitié des emplois. 《 Cette question du travail est le combat essentiel à mener 》 , rebondit le président des Jeunes Républicains. Guilhem Carayon est",Guilhem Carayon
66,"ntielle sans imposer la revalorisation du travail au coeur du projet. 《 C'est pour cela que l'on croit à l'industrie et qu'on n'est pas allé vers Macron et son ubérisation de la société. 》 Émancipation, développement des compétences, ascension sociale, valor",Émancipation
66,"est prêt, mais s'ils s'attendent à ferrailler contre la gauche qui a 《 gagné la bataille culturelle 》 en soutenant l'idée que le travail serait un enfer. « Un jeune respon",Le Monde
66,"es jeunes de 14 ans manifester dans la rue pour sauver leur retraite. 《 C'est surtout un alibi pour défendre une certaine vision de la société portée par cette gauche des 35 heures 》 , critique-t-il. À Strasbourg, en 2020, François-Xavier Bellamy avait",François-Xavier Bellamy
66,"oter une réflexion collective sur l'identité de la droite européenne. 《Nous refusons toute conception qui, dans le travail, verrait seulement des rapports de force, des relations de pressions et d'oppressions, un jeu à somme nulle où le gain de l'un suppose la perte de l'autre 》 , signent collégialement les parlementaires de huit pays de l'Union e",Parlementaires de huit pays de l'Union européenne
66,uropéenne. Ils appellent à agir pour 《 assurer le respect dû au travail et sa juste rémunération 》 et soutiennent que la création d'emplois est « une bien meilleure pol,International Labour Organization
66,"bien autre chose que des indemnités pour compenser leurs difficultés. 《 Ils veulent simplement vivre dignement de leur travail. Il faut des métiers qui n'obligent personne à faire l'aumône. Sinon, on restera dans une impasse. 》",Emmanuel Macron
67,"ans son observatoire annuel sur la santé au travail, publié ce mardi. 《Les inégalités sociales d'espérance de vie et les maladies professionnelles ne sont pas une fatalité. Pour parvenir à les réduire, l'amélioration de la santé et de la qualité de vie au travail est plus que jamais un chantier majeur, au sein duquel les partenaires sociaux jouent un rôle essentiel》 , affirme son président, Éric Chenut. En France, 1,1 million de sinis",Éric Chenut
67,"onnes en emploi, niveau deux fois supérieur à la moyenne européenne). 《Parmi les secteurs d'activité où les accidents du travail sont les plus fréquents figurent la construction (53,4 accidents du travail avec arrêt au cours de l'année pour 1 000 salariés, contre 33,5 sur l'ensemble des secteurs), le secteur du commerce, des transports et de l'hébergement-restauration (39,8 pour 1 000 salariés) et une partie des activités de services (intérim, santé, nettoyage...) 》 , indique l'observatoire de la Mutualité. Quant aux maladies professi",Observatoire de la Mutualité
67,"les maladies liées à l'amiante (6 %), ou les autres affections (6 %). 《Avec plus de 40 % de salariés en arrêt maladie au moins une fois par an chaque année, l'absentéisme lié à une maladie reste un problème majeur》, souligne la Mutualité. Pas assez de médecins du travail Face à ce co",Mutualité
67,"t plus de la moitié d'entre eux (56,4 %) ont plus de 65 ans. Surtout, 《les infirmiers diplômés d'État en santé du travail (Idest) ne sont pas en nombre suffisant et 28 % travaillent à temps partiel》, pointe la Mutualité, estimant qu'il faudrait 4 500 Idest pour réalis",Mutualité
67,"les 5 ans au maximum, contre un délai de 2 ans auparavant. Résultat, 《 61 % des salariés du privé n'ont pas bénéficié d'une visite avec un service de médecine du travail au cours de l'année 》, note la Mutualité. La situation est encore plus préoccupante pour le",Mutualité
67,"llions de travailleurs indépendants et chefs d'entreprise constituent 《 l'angle mort de la santé au travail 》, selon un rapport du Sénat de 2020. Or, les Français ne le savent pas",Sénat
68,"en séance publique. Le texte sera examiné jusqu'au dimanche 12 mars. 《 On se donne le temps 》 , sourit Gérard Larcher, qui, après accord des présidents de groupe,",Gérard Larcher
68,"er beaucoup et à dormir sur place pendant l'ensemble des discussions. 《 Il faut faire beaucoup de pédagogie 》 , sur ce texte. « Au-delà des parlementaires, on parle aux Français »",Assemblée nationale
68,", glisse-t-il, conscient de l'enjeu. 《 Le Sénat ne se livrera pas à une obstruction des débats, par respect des Français. Ils ont le droit à un débat sérieux 》 , promet Bruno Retailleau, le président des sénateurs LR. Un avis par",Bruno Retailleau
68,"tagé par Hervé Marseille, à la tête du groupe Union centriste. 《 Le Sénat tâchera de donner une autre image avec des débats de fond, en complétant le projet de loi du gouvernement. Nous allons nous efforcer d'arriver à un vote clair 》 , plaide-t-il. En raison de l'article 47-1 de la Constitution, utilis",Hervé Marseille
68,"arseille, avant le début de l'examen du texte dans l'hémicycle jeudi. 《 Un tour d'horizon avant atterrissage du dossier au Sénat 》 , relate ce dernier, qui a évoqué avec la première ministre les prior",Le Monde
68,"di dernier, le porte-parole du gouvernement, Olivier Véran, a fait le 《 constat 》 que le parti Les Républicains au Sénat avait « déjà voté plusieurs an",Olivier Véran
68,nées consécutives » des 《 dispositions qui ressemblent bigrement 》 au projet gouvernemental actuel de report de 62 à 64 ans de l'âge lég,Le Monde
68,"par les sénateurs lors de l'examen du budget de la Sécurité sociale. 《 Donc nous considérons que la base d'un accord est sur la table 》 , a-t-il ajouté. Pour autant, si la majorité sénatoriale est favorabl",Sénateurs
68,"entendent rappeler la nécessité de veiller aux équilibres financiers. 《 C'est la condition de la robustesse de notre modèle social 》 , rappelle Bruno Retailleau. « Nous allons nous assurer qu'il ne s'ag",Bruno Retailleau
68,"ra pas en déficit en 2030 » , poursuit le président des sénateurs LR. 《 Pour l'instant, on a vu beaucoup de dépenses, mais sans identifier les recettes. Sinon, ça va coûter très cher 》 , regrette Hervé Marseille en faisant le calcul de tous les points su",Hervé Marseille
68,"acron, a évoqué l'arrivée du texte à la Chambre haute, souhaitant que 《 le Sénat puisse enrichir 》 le projet de loi « avec ce qui lui paraît utile ». Si les députés, no",acron
68,"de la politique familiale et des mères de famille (lire ci-dessous). 《 Il n'est pas question que la réforme se fasse sur leur dos , avance Bruno Retailleau. Elles ont permis de consolider notre modèle, et là elles se retrouvent fragilisées par le projet du gouvernement. 》 Un point sur lequel les sénateurs de l'Union centriste comptent bien",Bruno Retailleau
68,seille réfléchit à bonifier de 5 % la pension dès le deuxième enfant. 《 Trouver des solutions 》 L'exécutif semble d'ailleurs prêt à « bouger » sur ce point précis. D,L'Est Républicain
68,"sur BFMTV, le ministre du Travail a précisé que le gouvernement était 《 d'accord et ouvert 》 , concédant qu' « avoir des âges de départ différenciés entre les fem",BFMTV
68,"mes et les hommes, ce n'est pas très juste ». 《 Le chantier que nous avons à améliorer et à poursuivre concerne la situation des femmes qui ayant eu des enfants, arrivent à l'âge de la retraite (...) avec des trimestres validés au titre de la maternité 》 , a convenu Olivier Dussopt. « On peut trouver des solutions » , a-t-",Olivier Dussopt
68,il ajouté. Si l'article 2 sur l'instauration d'un 《 index senior 》 avait été largement débattu à l'Assemblée avant d'être repoussé par l,Assemblée nationale
68,"es sénateurs de droite n'entendent pas non plus reprendre cette idée. 《 On a toujours eu des doutes sur la constitutionnalité de l'index senior, explique Bruno Retailleau. Ensuite, on ne peut pas réduire uniquement cette question-là à un index. 》 Les élus LR devraient donc faire d'autres propositions. Un point de d",Bruno Retailleau
68,projet de loi du gouvernement. Et ne souhaitent pas se livrer au même 《 cirque 》 - dixit Patrick Kanner - que les Insoumis lors des débats à l'Assembl,Patrick Kanner
68,"oumis ont agacé les sénateurs de gauche. En particulier un tweet jugé 《 très provocateur 》 de Jean-Luc Mélenchon, se félicitant que « les groupes Nupes du Sénat",Jean-Luc Mélenchon
68,"ée pour empêcher le vote de l'article 7 avant le blocage populaire ». 《 Nous n'avons pas de leçons à recevoir des Insoumis. Je n'ai jamais reçu une quelconque pression du leader de mon parti, alors ce n'est sûrement pas Jean-Luc Mélenchon qui va essayer de m'impressionner 》 , s'insurge la patronne du groupe communiste au Sénat, Éliane Assassi",Éliane Assassi
68,". 《 Mélenchon n'a pas à nous dire comment nous comporter, il n'y a pas de Nupes et encore moins d'Insoumis au Sénat 》, tance également Patrick Kanner. Un débat « serein mais ferme » Le pr",Patrick Kanner
68,"oupes de gauche ne déposeront pas plus de 1 500 amendements au total. 《 Nous sommes là pour affirmer un projet politique, pas pour faire de l'obstruction avec des amendements bidon. Les discussions à l'Assemblée n'ont pas servi le parlementarisme 》 , cingle-t-il, regrettant que les Insoumis aient « imposé leur volont",Assemblée nationale
68,"unistes, qui affichent la ferme volonté de marquer leurs différences. 《 Nous ne serons pas dans l'invective, ce n'est pas dans notre culture. Nous serons à l'offensive pour marquer notre opposition sur le fond de cette réforme 》 , prévient Éliane Assassi. Le patron du groupe écologiste, Guillaume",Éliane Assassi
68,"Gontard, plaide lui aussi pour un débat « serein mais ferme ». 《 Nous allons mener un travail de fond avec notre style, différent de celui des députés. Quelle que soit l'issue, le Sénat peut sortir grandi de ces discussions 》 , espère-t-il. Le sénateur de l'Isère insiste d'ailleurs sur la volon",Gontard
