Document ID,Citation,Context,Source
56,« Sois plus présent dans les médias »,"paient le prix fort de (cette) réforme comptable » , il a voté pour la motion de rejet des Insoumis. « Sois plus présent dans les médias » En pleine tempête, justement, au groupe LR, Laurent Wauquiez, Éric Ciotti et Olivier Marleix se sont retrouvés dans un restaurant",Laurent Wauquiez
56,"« Éric Ciotti sait que Laurent sera là à chaque fois qu'il aura besoin de lui, confie l'entourage du président de région . Mais le choix de Laurent n'est pas de passer les quatre prochaines années enfermé rue de Vaugirard. »","pas s'y rendre. Il n'est pas non plus venu le lendemain au comité stratégique de LR au siège du parti. « Éric Ciotti sait que Laurent sera là à chaque fois qu'il aura besoin de lui, confie l'entourage du président de région . Mais le choix de Laurent n'est pas de passer les quatre prochaines années enfermé rue de Vaugirard. » Fin décembre, Éric Ciotti était convaincu que Laurent Wauquiez l'avait entendu et sortirait de son silence. « Sois plus présent",Laurent Wauquiez
56,« Sois plus présent dans les médias »,"paient le prix fort de (cette) réforme comptable » , il a voté pour la motion de rejet des Insoumis. « Sois plus présent dans les médias » En pleine tempête, justement, au groupe LR, Laurent Wauquiez, Éric Ciotti et Olivier Marleix se sont retrouvés dans un restaurant",Laurent Wauquiez
56,"« Je suis de ceux qui pensent que Laurent Wauquiez, s'il veut se lancer dans la campagne présidentielle, ne peut pas parler que depuis sa région mais doit s'adresser à tous les Français »","», lui avait conseillé le patron de LR, peu convaincu par la communication de Wauquiez. Il n'est pas le seul. « Je suis de ceux qui pensent que Laurent Wauquiez, s'il veut se lancer dans la campagne présidentielle, ne peut pas parler que depuis sa région mais doit s'adresser à tous les Français », considère le président des députés LR, Olivier Marleix, en jugeant risquée cette stratégie du silence. Peut-on s'imposer dans l'opinion simplement",Olivier Marleix
56,« dans la rétine »,"stratégie du silence. Peut-on s'imposer dans l'opinion simplement par des cartes postales quand on est dans l'opposition ? Comment rester « dans la rétine » des Français, pour reprendre l'expression d'un ténor LR ? « Marine Le Pen a engrangé 12 millions de voix. Les",Marine Le Pen
56,« Marine Le Pen a engrangé 12 millions de voix. Les Français la connaissent. On ne construit pas une alternative par la rareté de la parole »,"est dans l'opposition ? Comment rester « dans la rétine » des Français, pour reprendre l'expression d'un ténor LR ? « Marine Le Pen a engrangé 12 millions de voix. Les Français la connaissent. On ne construit pas une alternative par la rareté de la parole », s'inquiète un élu LR. Laurent Wauquiez, lui, n'a pas l'intention de changer de stratégie dans l'immédiat, convaincu que dans cette",Marine Le Pen
56,"« Il y a tout à la fois une attente, une espérance et une inquiétude : on ne pourra pas faire sans lui »","qu'avant. Il interviendra dans le débat quand il estimera que c'est le bon moment, indépendamment du calendrier politique et parlementaire. « Il y a tout à la fois une attente, une espérance et une inquiétude : on ne pourra pas faire sans lui », affirme Brice Hortefeux. Car de l'aveu de beaucoup LR, même d'anciens premiers ministres comme Édouard Balladur, qu'il a revu le",Brice Hortefeux
56,« des meilleurs »,"de beaucoup LR, même d'anciens premiers ministres comme Édouard Balladur, qu'il a revu le 24 janvier, Laurent Wauquiez fait partie « des meilleurs » candidats de la droite pour 2027. Encore faut-il être présent sur la ligne de dépar t. « La politique, c'est",Laurent Wauquiez
56,"« La politique, c'est avant tout une incarnation »","« des meilleurs » candidats de la droite pour 2027. Encore faut-il être présent sur la ligne de dépar t. « La politique, c'est avant tout une incarnation », souffle Nicolas Sarkozy qui n'a jamais compris que son ancien ministre ne soit pas candidat aux européennes, ni à la",Nicolas Sarkozy
56,"« Laurent a du talent mais il s'est trompé de stratégie. Un chef, ça conduit une liste, ça se présente aux élections »","ne soit pas candidat aux européennes, ni à la primaire de 2021, ni à la présidence du parti fin 2022. « Laurent a du talent mais il s'est trompé de stratégie. Un chef, ça conduit une liste, ça se présente aux élections » , a-t-il longtemps considéré, y voyant « un refus d'obstacle » dangereux. Lors de leur rendez-vous du 5 janvier, Laurent",Laurent Wauquiez
56,« un refus d'obstacle »,"de stratégie. Un chef, ça conduit une liste, ça se présente aux élections » , a-t-il longtemps considéré, y voyant « un refus d'obstacle » dangereux. Lors de leur rendez-vous du 5 janvier, Laurent Wauquiez lui a redit sa détermination à être candidat à la",Laurent Wauquiez
56,"« Ne cherche pas à être aimé des Français, ils ne t'aimeront jamais pour ce que tu es, mais ils commenceront à t'écouter parce que tu dis quelque chose qu'ils attendent. »","de blocage dans la société, les absurdités, les dysfonctionnements. Il a aussi vivement entendu le conseil de Nicolas Sarkozy : « Ne cherche pas à être aimé des Français, ils ne t'aimeront jamais pour ce que tu es, mais ils commenceront à t'écouter parce que tu dis quelque chose qu'ils attendent. »",Nicolas Sarkozy
57,«France à l’arrêt»,"À trois semaines d’une «France à l’arrêt» voulue par les syndicats, l’exécutif a quelques cartes dans sa manche. Satisfaction pour les syndicats: les cortèges n’ont pas décru.",France Insoumise
57,«habitués»,"Jean-Luc Mélenchon, proposée par Laurent Berger, la manifestation du samedi avait pour objet d’élargir la mobilisation au-delà du cercle des «habitués» des cortèges en semaine. Si ce fut le cas, la stabilité des chiffres masque un nouveau tassement par rapport aux",Laurent Berger
57,«France à l’arrêt»,"À trois semaines d’une «France à l’arrêt» voulue par les syndicats, l’exécutif a quelques cartes dans sa manche. Satisfaction pour les syndicats: les cortèges n’ont pas décru.",Syndicats
57,«de justice et de progrès»,moins qu’on puisse dire est que l’espoir de présenter le projet accompagnant la retraite à 64 ans comme un texte «de justice et de progrès» a fait long feu. L’argument a même eu un effet boomerang. Il y eut donc un premier correctif: assumer que,"La source de la référence est ""le projet accompagnant la retraite à 64 ans""."
57,«solidarité»,"défense d’une protection collective ne convainc plus dans une société où l’individualisme ne cesse de progresser. La préservation de la «solidarité» s’efface au profit de l’exigence de «droits» individuels. Retour à un message simple, non techno Dans les cortèges, personne ne",solidarité
57,«droits»,"dans une société où l’individualisme ne cesse de progresser. La préservation de la «solidarité» s’efface au profit de l’exigence de «droits» individuels. Retour à un message simple, non techno Dans les cortèges, personne ne réclame de sauver l’acquis d’un modèle de",individualisme
57,«sa»,"non techno Dans les cortèges, personne ne réclame de sauver l’acquis d’un modèle de financement des retraites, chacun refuse à «sa» retraite. Ce qui s’est traduit à l’Assemblée jusqu’à la défense par la gauche du régime spécifique de la Banque de",person
57,"«La réforme, c’est pour ne pas mettre en danger le paiement de vos pensions»","Banque de France, par exemple. Significatif renversement des priorités politiques. Mais cela conduit aussi le gouvernement à adapter son discours. «La réforme, c’est pour ne pas mettre en danger le paiement de vos pensions», explique par exemple désormais Gabriel Attal dans ses réunions publiques. Retour à un message simple, non techno, centré sur les",Gabriel Attal
57,«système»,"Attal dans ses réunions publiques. Retour à un message simple, non techno, centré sur les individus et pas sur un «système». Pourquoi continuer à manifester quand on ne croit plus à la possibilité d’un recul Le second objectif de l’exécutif est",Attal
57,«majorité silencieuse»,"s’inquiètent d’être associés à ces méthodes de la Nupes. Plus l’opposition de gauche se montrera inquiétante et menaçante, plus une «majorité silencieuse», même hostile à la retraite à 64 ans, s’en détachera. Pour l’exécutif, ce serait déjà ça.",majorité silencieuse
58,«journée nationale d'action interprofessionnelle»,"à la baguette (CFDT, CGT, FO, CFE-CGC, CFTC, Unsa, Solidaires, FSU) espèrent bien renouveler la performance lors de la prochaine «journée nationale d'action interprofessionnelle» du 16 février. Le Figaro fait le point sur les actions attendues. Sans surprise, des manifestations se tiendront dans toute",Syndicats
58,"« les secrétaires généraux ou présidents des organisations syndicales manifesteront à Albi pour appuyer l'ancrage fort de ce mouvement partout sur le territoire, dans les petites villes comme dans les plus grandes»","Sans surprise, des manifestations se tiendront dans toute la France jeudi. Dans un communiqué conjoint, les huit centrales déclarent que « les secrétaires généraux ou présidents des organisations syndicales manifesteront à Albi pour appuyer l'ancrage fort de ce mouvement partout sur le territoire, dans les petites villes comme dans les plus grandes». Mais à la différence de samedi dernier, où l'appel à la grève n'était pas de mise pour ne pas compliquer",Les huit centrales syndicales
58,"«grèves plus dures, plus nombreuses, plus massives, et reconductibles»","des perturbations dans plusieurs secteurs. Les transports peu perturbés La CGT, dont le patron Philippe Martinez s'était prononcé pour des «grèves plus dures, plus nombreuses, plus massives, et reconductibles», a appelé les salariés des secteurs des transports et de l'industrie à débrayer pendant 24 heures. Cheminots, dockers, électriciens, gaziers,",Philippe Martinez
58,«perturbé»,"salariés de la chimie et du verre devraient donc lever le pied et le poing jeudi prochain. Le trafic sera «perturbé» sur les lignes de la SNCF, mais beaucoup moins que lors des précédents jours de grève. Quatre TGV sur cinq",SNCF
